timestamp,elapsed_seconds,dominant_emotion,confidence,all_emotions,face_box
2025-09-03T18:06:50.257840,57.88,neutral,0.6,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.23, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.6}","[294, 228, 129, 160]"
2025-09-03T18:06:50.411985,58.03,neutral,0.7,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.04, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.7}","[290, 228, 125, 151]"
2025-09-03T18:06:50.555161,58.17,neutral,0.42,"{'angry': 0.21, 'disgust': 0.0, 'fear': 0.42, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.3}","[288, 222, 134, 163]"
2025-09-03T18:06:50.693537,58.31,neutral,0.74,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.02, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.74}","[292, 224, 130, 158]"
2025-09-03T18:06:50.836051,58.45,neutral,0.5,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.27, 'happy': 0.1, 'sad': 0.05, 'surprise': 0.03, 'neutral': 0.5}","[290, 222, 130, 156]"
2025-09-03T18:06:50.991726,58.61,neutral,0.68,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.68, 'sad': 0.02, 'surprise': 0.03, 'neutral': 0.13}","[289, 221, 130, 152]"
2025-09-03T18:06:51.150031,58.77,neutral,0.35,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.35, 'happy': 0.22, 'sad': 0.02, 'surprise': 0.15, 'neutral': 0.16}","[288, 218, 131, 158]"
2025-09-03T18:06:51.306151,58.92,neutral,0.31,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.25, 'happy': 0.31, 'sad': 0.02, 'surprise': 0.1, 'neutral': 0.21}","[289, 217, 128, 155]"
2025-09-03T18:06:51.448578,59.07,neutral,0.37,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.37, 'sad': 0.04, 'surprise': 0.07, 'neutral': 0.27}","[293, 220, 124, 150]"
2025-09-03T18:06:51.615340,59.23,neutral,0.25,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.24, 'happy': 0.25, 'sad': 0.04, 'surprise': 0.12, 'neutral': 0.23}","[291, 218, 128, 154]"
2025-09-03T18:06:51.756675,59.37,happy,0.41,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.41, 'sad': 0.02, 'surprise': 0.05, 'neutral': 0.28}","[290, 216, 131, 157]"
2025-09-03T18:06:51.949978,59.57,happy,0.43,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.19, 'sad': 0.03, 'surprise': 0.05, 'neutral': 0.43}","[293, 211, 127, 165]"
2025-09-03T18:06:52.136499,59.75,happy,0.35,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.31, 'sad': 0.02, 'surprise': 0.07, 'neutral': 0.35}","[292, 212, 128, 164]"
2025-09-03T18:06:52.293377,59.91,happy,0.53,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.13, 'sad': 0.04, 'surprise': 0.05, 'neutral': 0.53}","[293, 220, 127, 154]"
2025-09-03T18:06:52.447503,60.07,happy,0.53,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.19, 'sad': 0.03, 'surprise': 0.05, 'neutral': 0.53}","[294, 215, 125, 161]"
2025-09-03T18:06:52.602748,60.22,neutral,0.39,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.29, 'sad': 0.03, 'surprise': 0.04, 'neutral': 0.39}","[294, 213, 126, 163]"
2025-09-03T18:06:52.771295,60.39,neutral,0.32,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.22, 'happy': 0.25, 'sad': 0.01, 'surprise': 0.13, 'neutral': 0.32}","[293, 212, 128, 164]"
2025-09-03T18:06:52.942230,60.56,neutral,0.55,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.04, 'sad': 0.05, 'surprise': 0.1, 'neutral': 0.55}","[293, 218, 129, 157]"
2025-09-03T18:06:53.130141,60.75,neutral,0.31,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.31, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.26, 'neutral': 0.28}","[292, 219, 127, 154]"
2025-09-03T18:06:53.333899,60.95,neutral,0.55,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.26, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.55}","[292, 221, 124, 151]"
2025-09-03T18:06:53.534742,61.15,neutral,0.71,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.01, 'sad': 0.02, 'surprise': 0.01, 'neutral': 0.71}","[293, 220, 126, 152]"
2025-09-03T18:06:53.690219,61.31,neutral,0.51,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.25, 'happy': 0.01, 'sad': 0.05, 'surprise': 0.1, 'neutral': 0.51}","[291, 221, 129, 155]"
2025-09-03T18:06:53.829804,61.45,neutral,0.62,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.22, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.62}","[292, 223, 125, 152]"
2025-09-03T18:06:53.970311,61.59,neutral,0.52,"{'angry': 0.17, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.02, 'sad': 0.05, 'surprise': 0.04, 'neutral': 0.52}","[288, 223, 129, 158]"
2025-09-03T18:06:54.124037,61.74,neutral,0.58,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.01, 'sad': 0.06, 'surprise': 0.02, 'neutral': 0.58}","[288, 227, 127, 154]"
2025-09-03T18:06:54.264251,61.88,neutral,0.67,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.67}","[288, 225, 128, 157]"
2025-09-03T18:06:54.403561,62.02,neutral,0.64,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.02, 'sad': 0.04, 'surprise': 0.06, 'neutral': 0.64}","[284, 232, 133, 154]"
2025-09-03T18:06:54.558310,62.18,neutral,0.52,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.3, 'happy': 0.02, 'sad': 0.06, 'surprise': 0.01, 'neutral': 0.52}","[282, 223, 128, 159]"
2025-09-03T18:06:54.713478,62.33,neutral,0.48,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.34, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.48}","[283, 226, 127, 155]"
2025-09-03T18:06:54.855813,62.47,neutral,0.43,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.43, 'happy': 0.02, 'sad': 0.05, 'surprise': 0.03, 'neutral': 0.33}","[283, 226, 128, 157]"
2025-09-03T18:06:54.998359,62.62,neutral,0.55,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.24, 'happy': 0.01, 'sad': 0.06, 'surprise': 0.02, 'neutral': 0.55}","[284, 222, 128, 157]"
2025-09-03T18:06:55.140560,62.76,neutral,0.43,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.36, 'happy': 0.01, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.43}","[283, 221, 130, 157]"
2025-09-03T18:06:55.287748,62.91,neutral,0.4,"{'angry': 0.18, 'disgust': 0.0, 'fear': 0.35, 'happy': 0.02, 'sad': 0.04, 'surprise': 0.01, 'neutral': 0.4}","[283, 221, 130, 156]"
2025-09-03T18:06:55.436058,63.05,neutral,0.61,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.25, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.61}","[285, 221, 128, 153]"
2025-09-03T18:06:55.571106,63.19,neutral,0.47,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.28, 'happy': 0.03, 'sad': 0.05, 'surprise': 0.04, 'neutral': 0.47}","[285, 221, 129, 155]"
2025-09-03T18:06:55.717457,63.34,neutral,0.38,"{'angry': 0.38, 'disgust': 0.0, 'fear': 0.23, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.32}","[283, 219, 131, 158]"
2025-09-03T18:06:55.872611,63.49,neutral,0.97,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.97, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[289, 222, 127, 154]"
2025-09-03T18:06:56.030450,63.65,neutral,0.75,"{'angry': 0.23, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.75, 'sad': 0.0, 'surprise': 0.01, 'neutral': 0.01}","[285, 220, 130, 156]"
2025-09-03T18:06:56.186899,63.81,neutral,0.87,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.87, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[286, 219, 129, 156]"
2025-09-03T18:06:56.341961,63.96,neutral,0.76,"{'angry': 0.22, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.76, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[285, 217, 129, 156]"
2025-09-03T18:06:56.498840,64.12,happy,0.93,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.93, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[287, 219, 129, 156]"
2025-09-03T18:06:56.654332,64.27,happy,0.88,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.88, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[286, 218, 130, 156]"
2025-09-03T18:06:56.811204,64.43,happy,0.72,"{'angry': 0.25, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.72, 'sad': 0.0, 'surprise': 0.01, 'neutral': 0.01}","[286, 216, 130, 160]"
2025-09-03T18:06:56.965647,64.58,happy,0.69,"{'angry': 0.3, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.69, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[289, 223, 125, 151]"
2025-09-03T18:06:57.112463,64.73,happy,0.54,"{'angry': 0.54, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.45, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[286, 219, 131, 157]"
2025-09-03T18:06:57.262394,64.88,happy,0.8,"{'angry': 0.19, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.8, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[286, 228, 128, 157]"
2025-09-03T18:06:57.400625,65.02,happy,0.63,"{'angry': 0.36, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.63, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[287, 227, 127, 154]"
2025-09-03T18:06:57.555889,65.17,happy,0.69,"{'angry': 0.22, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.69, 'sad': 0.01, 'surprise': 0.01, 'neutral': 0.03}","[291, 217, 134, 162]"
2025-09-03T18:06:57.711328,65.33,happy,0.45,"{'angry': 0.45, 'disgust': 0.0, 'fear': 0.32, 'happy': 0.07, 'sad': 0.05, 'surprise': 0.07, 'neutral': 0.05}","[293, 222, 131, 166]"
2025-09-03T18:06:57.853548,65.47,happy,0.42,"{'angry': 0.23, 'disgust': 0.0, 'fear': 0.22, 'happy': 0.06, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.42}","[291, 233, 129, 161]"
2025-09-03T18:06:57.992257,65.61,happy,0.39,"{'angry': 0.21, 'disgust': 0.0, 'fear': 0.25, 'happy': 0.08, 'sad': 0.02, 'surprise': 0.04, 'neutral': 0.39}","[289, 235, 129, 156]"
2025-09-03T18:06:58.131703,65.75,happy,0.35,"{'angry': 0.26, 'disgust': 0.0, 'fear': 0.35, 'happy': 0.07, 'sad': 0.08, 'surprise': 0.03, 'neutral': 0.22}","[287, 238, 124, 158]"
2025-09-03T18:06:58.271053,65.89,happy,0.32,"{'angry': 0.24, 'disgust': 0.0, 'fear': 0.32, 'happy': 0.02, 'sad': 0.12, 'surprise': 0.02, 'neutral': 0.28}","[263, 238, 134, 163]"
2025-09-03T18:06:58.440835,66.06,angry,0.4,"{'angry': 0.4, 'disgust': 0.0, 'fear': 0.3, 'happy': 0.04, 'sad': 0.03, 'surprise': 0.07, 'neutral': 0.17}","[246, 271, 126, 155]"
2025-09-03T18:06:58.580527,66.2,happy,0.31,"{'angry': 0.25, 'disgust': 0.0, 'fear': 0.31, 'happy': 0.3, 'sad': 0.03, 'surprise': 0.03, 'neutral': 0.09}","[247, 269, 125, 152]"
2025-09-03T18:06:58.735014,66.35,fear,0.33,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.33, 'happy': 0.13, 'sad': 0.05, 'surprise': 0.04, 'neutral': 0.25}","[255, 267, 127, 153]"
2025-09-03T18:06:58.875703,66.49,fear,0.3,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.23, 'happy': 0.19, 'sad': 0.03, 'surprise': 0.1, 'neutral': 0.3}","[259, 262, 130, 157]"
2025-09-03T18:06:59.017996,66.64,fear,0.35,"{'angry': 0.35, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.35, 'sad': 0.03, 'surprise': 0.04, 'neutral': 0.09}","[268, 262, 130, 161]"
2025-09-03T18:06:59.159181,66.78,fear,0.39,"{'angry': 0.35, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.39, 'sad': 0.02, 'surprise': 0.01, 'neutral': 0.16}","[273, 254, 132, 163]"
2025-09-03T18:06:59.296807,66.92,fear,0.71,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.71, 'sad': 0.01, 'surprise': 0.01, 'neutral': 0.06}","[289, 229, 132, 163]"
2025-09-03T18:06:59.436391,67.05,fear,1.0,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}","[293, 223, 130, 156]"
2025-09-03T18:06:59.576874,67.2,happy,0.97,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.97, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[282, 225, 135, 160]"
2025-09-03T18:06:59.713752,67.33,happy,0.97,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.97, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[268, 257, 125, 153]"
2025-09-03T18:06:59.856691,67.47,happy,0.98,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[253, 268, 127, 156]"
2025-09-03T18:07:00.013297,67.63,happy,0.98,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}","[235, 276, 131, 155]"
2025-09-03T18:07:00.170648,67.79,happy,1.0,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}","[238, 271, 125, 152]"
2025-09-03T18:07:00.309466,67.93,happy,1.0,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}","[238, 270, 125, 154]"
2025-09-03T18:07:00.448949,68.07,happy,1.0,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}","[238, 270, 122, 148]"
2025-09-03T18:07:00.606773,68.23,happy,0.99,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.01, 'neutral': 0.0}","[237, 258, 131, 160]"
2025-09-03T18:07:00.760753,68.38,happy,0.62,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.62, 'sad': 0.0, 'surprise': 0.13, 'neutral': 0.0}","[238, 258, 126, 157]"
2025-09-03T18:07:00.917654,68.54,happy,0.66,"{'angry': 0.66, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.0, 'sad': 0.08, 'surprise': 0.05, 'neutral': 0.0}","[212, 260, 133, 163]"
2025-09-03T18:07:01.211082,68.83,happy,0.35,"{'angry': 0.35, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.32, 'sad': 0.2, 'surprise': 0.0, 'neutral': 0.08}","[-3, 251, 143, 174]"
2025-09-03T18:07:01.350682,68.97,happy,0.66,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.66, 'sad': 0.08, 'surprise': 0.01, 'neutral': 0.23}","[476, 55, 326, 363]"
2025-09-03T18:07:01.505972,69.12,happy,0.92,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.92, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.08}","[362, 153, 173, 222]"
2025-09-03T18:07:01.663095,69.28,happy,0.99,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}","[338, 126, 173, 227]"
2025-09-03T18:07:01.831345,69.45,happy,0.97,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.97, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[357, 145, 176, 219]"
2025-09-03T18:07:02.004720,69.62,happy,0.98,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[374, 140, 182, 232]"
2025-09-03T18:07:02.158990,69.78,happy,0.98,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[381, 134, 181, 228]"
2025-09-03T18:07:02.305613,69.92,happy,0.98,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.98, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}","[388, 130, 180, 230]"
